DATE[day/month/year hour:min],t[days],JDfrom0,JD,Qsup_tot[m3/s],Qsub_tot[m3/s],Etot[kg/ha],EOCtot[kg/ha]
13/1/2002  9:00,12.375000,731229.375000,12.375000,0.250553,0.086368,0.001822,0.004941
13/1/2002 10:00,12.416667,731229.416667,12.416667,0.250063,0.086373,0.001642,0.004879
13/1/2002 11:00,12.458333,731229.458333,12.458333,0.249264,0.086376,0.001482,0.004820
13/1/2002 12:00,12.500000,731229.500000,12.500000,0.249077,0.086378,0.001354,0.004764
13/1/2002 13:00,12.541667,731229.541667,12.541667,0.249884,0.086381,0.001258,0.004709
13/1/2002 14:00,12.583333,731229.583333,12.583333,0.251593,0.086383,0.001189,0.004657
13/1/2002 15:00,12.625000,731229.625000,12.625000,0.253903,0.086386,0.001137,0.004606
13/1/2002 16:00,12.666667,731229.666667,12.666667,0.256460,0.086390,0.001094,0.004556
13/1/2002 17:00,12.708333,731229.708333,12.708333,0.258892,0.086393,0.001056,0.004508
13/1/2002 18:00,12.750000,731229.750000,12.750000,0.260900,0.086394,0.001019,0.004461
13/1/2002 19:00,12.791667,731229.791667,12.791667,0.262380,0.086396,0.000988,0.004416
13/1/2002 20:00,12.833333,731229.833333,12.833333,0.263457,0.086398,0.000967,0.004371
13/1/2002 21:00,12.875000,731229.875000,12.875000,0.264352,0.086399,0.000960,0.004328
13/1/2002 22:00,12.916667,731229.916667,12.916667,0.265192,0.086401,0.000965,0.004285
13/1/2002 23:00,12.958333,731229.958333,12.958333,0.265940,0.086402,0.000981,0.004244
14/1/2002  0:00,13.000000,731230.000000,13.000000,0.266443,0.086403,0.001003,0.004204
14/1/2002  1:00,13.041667,731230.041667,13.041667,0.266567,0.086406,0.001026,0.004165
14/1/2002  2:00,13.083333,731230.083333,13.083333,0.266279,0.086406,0.001047,0.004127
14/1/2002  3:00,13.125000,731230.125000,13.125000,0.270197,0.086414,0.001164,0.005109
14/1/2002  4:00,13.166667,731230.166667,13.166667,0.276168,0.086423,0.001314,0.005740
14/1/2002  5:00,13.208333,731230.208333,13.208333,0.277081,0.086429,0.001365,0.004995
14/1/2002  6:00,13.250000,731230.250000,13.250000,0.284933,0.086456,0.001659,0.007008
14/1/2002  7:00,13.291667,731230.291667,13.291667,0.290888,0.086462,0.001867,0.006424
14/1/2002  8:00,13.333333,731230.333333,13.333333,0.293133,0.086476,0.001966,0.005842
14/1/2002  9:00,13.375000,731230.375000,13.375000,0.292353,0.086491,0.002002,0.005433
14/1/2002 10:00,13.416667,731230.416667,13.416667,0.292073,0.086507,0.002025,0.005356
14/1/2002 11:00,13.458333,731230.458333,13.458333,0.291829,0.086520,0.001993,0.005282
14/1/2002 12:00,13.500000,731230.500000,13.500000,0.289871,0.086530,0.001907,0.005213
14/1/2002 13:00,13.541667,731230.541667,13.541667,0.286635,0.086539,0.001812,0.005146
14/1/2002 14:00,13.583333,731230.583333,13.583333,0.283540,0.086548,0.001741,0.005083
14/1/2002 15:00,13.625000,731230.625000,13.625000,0.284720,0.086559,0.001793,0.005829
14/1/2002 16:00,13.666667,731230.666667,13.666667,0.284461,0.086565,0.001732,0.005161
14/1/2002 17:00,13.708333,731230.708333,13.708333,0.283903,0.086573,0.001701,0.005099
14/1/2002 18:00,13.750000,731230.750000,13.750000,0.284099,0.086579,0.001683,0.005039
14/1/2002 19:00,13.791667,731230.791667,13.791667,0.285369,0.086587,0.001659,0.004982
14/1/2002 20:00,13.833333,731230.833333,13.833333,0.286464,0.086592,0.001616,0.004928
14/1/2002 21:00,13.875000,731230.875000,13.875000,0.288097,0.086602,0.001607,0.005273
14/1/2002 22:00,13.916667,731230.916667,13.916667,0.287845,0.086609,0.001540,0.004921
14/1/2002 23:00,13.958333,731230.958333,13.958333,0.287058,0.086615,0.001507,0.004870
15/1/2002  0:00,14.000000,731231.000000,14.000000,0.286817,0.086621,0.001495,0.004822
15/1/2002  1:00,14.041667,731231.041667,14.041667,0.287356,0.086626,0.001488,0.004775
15/1/2002  2:00,14.083333,731231.083333,14.083333,0.287995,0.086634,0.001474,0.004730
15/1/2002  3:00,14.125000,731231.125000,14.125000,0.314467,0.086689,0.002154,0.011336
15/1/2002  4:00,14.166667,731231.166667,14.166667,0.331033,0.086686,0.002535,0.009751
15/1/2002  5:00,14.208333,731231.208333,14.208333,0.332673,0.086697,0.002618,0.007511
15/1/2002  6:00,14.250000,731231.250000,14.250000,0.343458,0.086733,0.003210,0.009703
15/1/2002  7:00,14.291667,731231.291667,14.291667,0.349488,0.086745,0.003324,0.007535
15/1/2002  8:00,14.333333,731231.333333,14.333333,0.350053,0.086765,0.003312,0.007415
15/1/2002  9:00,14.375000,731231.375000,14.375000,0.345769,0.086780,0.003204,0.007303
15/1/2002 10:00,14.416667,731231.416667,14.416667,0.340707,0.086795,0.003094,0.007199
15/1/2002 11:00,14.458333,731231.458333,14.458333,0.336275,0.086808,0.003004,0.007101
15/1/2002 12:00,14.500000,731231.500000,14.500000,0.332949,0.086817,0.002926,0.007008
15/1/2002 13:00,14.541667,731231.541667,14.541667,0.331315,0.086824,0.002859,0.006920
15/1/2002 14:00,14.583333,731231.583333,14.583333,0.331482,0.086828,0.002789,0.006835
15/1/2002 15:00,14.625000,731231.625000,14.625000,0.333070,0.086831,0.002701,0.006754
15/1/2002 16:00,14.666667,731231.666667,14.666667,0.335025,0.086835,0.002589,0.006676
15/1/2002 17:00,14.708333,731231.708333,14.708333,0.336515,0.086838,0.002463,0.006600
15/1/2002 18:00,14.750000,731231.750000,14.750000,0.339526,0.086843,0.002407,0.007023
15/1/2002 19:00,14.791667,731231.791667,14.791667,0.341369,0.086843,0.002293,0.006575
15/1/2002 20:00,14.833333,731231.833333,14.833333,0.343418,0.086846,0.002235,0.006504
15/1/2002 21:00,14.875000,731231.875000,14.875000,0.346096,0.086849,0.002208,0.006435
15/1/2002 22:00,14.916667,731231.916667,14.916667,0.348747,0.086852,0.002180,0.006369
15/1/2002 23:00,14.958333,731231.958333,14.958333,0.350349,0.086855,0.002133,0.006305
16/1/2002  0:00,15.000000,731232.000000,15.000000,0.350921,0.086858,0.002082,0.006243
16/1/2002  1:00,15.041667,731232.041667,15.041667,0.351116,0.086862,0.002048,0.006182
16/1/2002  2:00,15.083333,731232.083333,15.083333,0.351242,0.086867,0.002034,0.006123
16/1/2002  3:00,15.125000,731232.125000,15.125000,0.351220,0.086872,0.002037,0.006066
16/1/2002  4:00,15.166667,731232.166667,15.166667,0.350962,0.086877,0.002054,0.006011
16/1/2002  5:00,15.208333,731232.208333,15.208333,0.359892,0.086894,0.002305,0.008294
16/1/2002  6:00,15.250000,731232.250000,15.250000,0.360635,0.086892,0.002303,0.006480
16/1/2002  7:00,15.291667,731232.291667,15.291667,0.359152,0.086898,0.002367,0.006416
16/1/2002  8:00,15.333333,731232.333333,15.333333,0.360755,0.086907,0.002505,0.006839
16/1/2002  9:00,15.375000,731232.375000,15.375000,0.361538,0.086913,0.002508,0.006412
16/1/2002 10:00,15.416667,731232.416667,15.416667,0.359789,0.086919,0.002440,0.006351
16/1/2002 11:00,15.458333,731232.458333,15.458333,0.357305,0.086925,0.002361,0.006292
16/1/2002 12:00,15.500000,731232.500000,15.500000,0.357798,0.086934,0.002354,0.006712
16/1/2002 13:00,15.541667,731232.541667,15.541667,0.357472,0.086941,0.002274,0.006295
16/1/2002 14:00,15.583333,731232.583333,15.583333,0.356671,0.086947,0.002205,0.006238
16/1/2002 15:00,15.625000,731232.625000,15.625000,0.357904,0.086955,0.002196,0.006658
16/1/2002 16:00,15.666667,731232.666667,15.666667,0.361863,0.086962,0.002216,0.007199
16/1/2002 17:00,15.708333,731232.708333,15.708333,0.387111,0.087009,0.002768,0.012938
16/1/2002 18:00,15.750000,731232.750000,15.750000,0.414698,0.087028,0.003574,0.015646
16/1/2002 19:00,15.791667,731232.791667,15.791667,0.434957,0.087057,0.004421,0.015419
16/1/2002 20:00,15.833333,731232.833333,15.833333,0.449835,0.087051,0.005154,0.013950
16/1/2002 21:00,15.875000,731232.875000,15.875000,0.468805,0.087084,0.005970,0.015436
16/1/2002 22:00,15.916667,731232.916667,15.916667,0.480086,0.087101,0.006352,0.015558
16/1/2002 23:00,15.958333,731232.958333,15.958333,0.487519,0.087122,0.006782,0.017154
17/1/2002  0:00,16.000000,731233.000000,16.000000,0.484519,0.087115,0.006714,0.013650
17/1/2002  1:00,16.041667,731233.041667,16.041667,0.493052,0.087132,0.007201,0.016078
17/1/2002  2:00,16.083333,731233.083333,16.083333,0.503638,0.087144,0.007419,0.016545
17/1/2002  3:00,16.125000,731233.125000,16.125000,0.507042,0.087149,0.007253,0.015187
17/1/2002  4:00,16.166667,731233.166667,16.166667,0.510221,0.087157,0.007096,0.014255
17/1/2002  5:00,16.208333,731233.208333,16.208333,0.517221,0.087161,0.006951,0.014039
17/1/2002  6:00,16.250000,731233.250000,16.250000,0.524673,0.087165,0.006701,0.013830
17/1/2002  7:00,16.291667,731233.291667,16.291667,0.535214,0.087174,0.006541,0.013627
17/1/2002  8:00,16.333333,731233.333333,16.333333,0.549724,0.087182,0.006522,0.013429
17/1/2002  9:00,16.375000,731233.375000,16.375000,0.562651,0.087193,0.006504,0.013236
17/1/2002 10:00,16.416667,731233.416667,16.416667,0.572382,0.087204,0.006454,0.013046
17/1/2002 11:00,16.458333,731233.458333,16.458333,0.582742,0.087217,0.006522,0.013690
17/1/2002 12:00,16.500000,731233.500000,16.500000,0.589320,0.087222,0.006504,0.012869
17/1/2002 13:00,16.541667,731233.541667,16.541667,0.595196,0.087230,0.006604,0.012686
17/1/2002 14:00,16.583333,731233.583333,16.583333,0.600321,0.087238,0.006711,0.012506
17/1/2002 15:00,16.625000,731233.625000,16.625000,0.603824,0.087248,0.006726,0.012329
17/1/2002 16:00,16.666667,731233.666667,16.666667,0.607015,0.087261,0.006683,0.012154
17/1/2002 17:00,16.708333,731233.708333,16.708333,0.609534,0.087277,0.006575,0.011983
17/1/2002 18:00,16.750000,731233.750000,16.750000,0.610581,0.087292,0.006406,0.011814
17/1/2002 19:00,16.791667,731233.791667,16.791667,0.610383,0.087305,0.006209,0.011648
17/1/2002 20:00,16.833333,731233.833333,16.833333,0.609085,0.087317,0.006014,0.011486
17/1/2002 21:00,16.875000,731233.875000,16.875000,0.606928,0.087329,0.005848,0.011326
17/1/2002 22:00,16.916667,731233.916667,16.916667,0.604012,0.087340,0.005722,0.011169
17/1/2002 23:00,16.958333,731233.958333,16.958333,0.600383,0.087350,0.005639,0.011016
18/1/2002  0:00,17.000000,731234.000000,17.000000,0.596203,0.087361,0.005595,0.010865
18/1/2002  1:00,17.041667,731234.041667,17.041667,0.591670,0.087373,0.005585,0.010717
18/1/2002  2:00,17.083333,731234.083333,17.083333,0.586955,0.087386,0.005595,0.010573
18/1/2002  3:00,17.125000,731234.125000,17.125000,0.582160,0.087397,0.005610,0.010431
18/1/2002  4:00,17.166667,731234.166667,17.166667,0.577328,0.087410,0.005612,0.010292
18/1/2002  5:00,17.208333,731234.208333,17.208333,0.575083,0.087423,0.005664,0.010836
18/1/2002  6:00,17.250000,731234.250000,17.250000,0.570353,0.087432,0.005583,0.010186
18/1/2002  7:00,17.291667,731234.291667,17.291667,0.565797,0.087441,0.005509,0.010055
18/1/2002  8:00,17.333333,731234.333333,17.333333,0.566664,0.087453,0.005544,0.011261
18/1/2002  9:00,17.375000,731234.375000,17.375000,0.592330,0.087491,0.006196,0.018135
18/1/2002 10:00,17.416667,731234.416667,17.416667,0.632981,0.087517,0.007535,0.024934
18/1/2002 11:00,17.458333,731234.458333,17.458333,0.669815,0.087519,0.009070,0.025697
18/1/2002 12:00,17.500000,731234.500000,17.500000,0.690590,0.087513,0.010077,0.021424
18/1/2002 13:00,17.541667,731234.541667,17.541667,0.694268,0.087520,0.010242,0.019034
18/1/2002 14:00,17.583333,731234.583333,17.583333,0.691435,0.087536,0.009943,0.017927
18/1/2002 15:00,17.625000,731234.625000,17.625000,0.691482,0.087553,0.009785,0.018794
18/1/2002 16:00,17.666667,731234.666667,17.666667,0.689943,0.087562,0.009402,0.017710
18/1/2002 17:00,17.708333,731234.708333,17.708333,0.689891,0.087571,0.009018,0.017483
18/1/2002 18:00,17.750000,731234.750000,17.750000,0.702152,0.087586,0.009082,0.020396
18/1/2002 19:00,17.791667,731234.791667,17.791667,0.720470,0.087586,0.009158,0.019888
18/1/2002 20:00,17.833333,731234.833333,17.833333,0.745883,0.087587,0.009624,0.017994
18/1/2002 21:00,17.875000,731234.875000,17.875000,0.788096,0.087615,0.011299,0.024171
18/1/2002 22:00,17.916667,731234.916667,17.916667,0.803756,0.087605,0.011660,0.020139
18/1/2002 23:00,17.958333,731234.958333,17.958333,0.819116,0.087618,0.012227,0.020139
19/1/2002  0:00,18.000000,731235.000000,18.000000,0.827215,0.087634,0.012253,0.020138
19/1/2002  1:00,18.041667,731235.041667,18.041667,0.833427,0.087650,0.011893,0.018991
19/1/2002  2:00,18.083333,731235.083333,18.083333,0.844011,0.087670,0.011721,0.019871
19/1/2002  3:00,18.125000,731235.125000,18.125000,0.855422,0.087689,0.011432,0.020953
19/1/2002  4:00,18.166667,731235.166667,18.166667,0.859874,0.087703,0.010739,0.018976
19/1/2002  5:00,18.208333,731235.208333,18.208333,0.866934,0.087719,0.010380,0.019844
19/1/2002  6:00,18.250000,731235.250000,18.250000,0.875889,0.087736,0.010153,0.020910
19/1/2002  7:00,18.291667,731235.291667,18.291667,0.878375,0.087747,0.009776,0.018934
19/1/2002  8:00,18.333333,731235.333333,18.333333,0.895687,0.087779,0.010504,0.024119
19/1/2002  9:00,18.375000,731235.375000,18.375000,0.893375,0.087777,0.010185,0.019631
19/1/2002 10:00,18.416667,731235.416667,18.416667,0.894919,0.087791,0.010490,0.019355
19/1/2002 11:00,18.458333,731235.458333,18.458333,0.901173,0.087811,0.011063,0.022408
19/1/2002 12:00,18.500000,731235.500000,18.500000,0.900884,0.087822,0.010969,0.019541
19/1/2002 13:00,18.541667,731235.541667,18.541667,0.900334,0.087838,0.011073,0.019261
19/1/2002 14:00,18.583333,731235.583333,18.583333,0.895660,0.087852,0.010815,0.018981
19/1/2002 15:00,18.625000,731235.625000,18.625000,0.894126,0.087865,0.010518,0.018702
19/1/2002 16:00,18.666667,731235.666667,18.666667,0.892912,0.087882,0.010273,0.018426
19/1/2002 17:00,18.708333,731235.708333,18.708333,0.890292,0.087898,0.010023,0.018153
19/1/2002 18:00,18.750000,731235.750000,18.750000,0.900446,0.087925,0.010380,0.022042
19/1/2002 19:00,18.791667,731235.791667,18.791667,0.904733,0.087932,0.010374,0.020724
19/1/2002 20:00,18.833333,731235.833333,18.833333,0.907210,0.087945,0.010622,0.019880
19/1/2002 21:00,18.875000,731235.875000,18.875000,0.901724,0.087956,0.010616,0.018731
19/1/2002 22:00,18.916667,731235.916667,18.916667,0.896695,0.087975,0.010523,0.018465
19/1/2002 23:00,18.958333,731235.958333,18.958333,0.890577,0.087998,0.010304,0.018203
20/1/2002  0:00,19.000000,731236.000000,19.000000,0.884842,0.088018,0.010006,0.017945
20/1/2002  1:00,19.041667,731236.041667,19.041667,0.879966,0.088036,0.009693,0.017691
20/1/2002  2:00,19.083333,731236.083333,19.083333,0.890626,0.088067,0.010026,0.021509
20/1/2002  3:00,19.125000,731236.125000,19.125000,0.899107,0.088085,0.010224,0.021283
20/1/2002  4:00,19.166667,731236.166667,19.166667,0.908784,0.088111,0.010689,0.021818
20/1/2002  5:00,19.208333,731236.208333,19.208333,0.911303,0.088130,0.010841,0.021270
20/1/2002  6:00,19.250000,731236.250000,19.250000,0.926121,0.088166,0.011405,0.024848
20/1/2002  7:00,19.291667,731236.291667,19.291667,0.941521,0.088176,0.011819,0.026109
20/1/2002  8:00,19.333333,731236.333333,19.333333,0.949842,0.088191,0.011801,0.023777
20/1/2002  9:00,19.375000,731236.375000,19.375000,0.950692,0.088205,0.011419,0.021564
20/1/2002 10:00,19.416667,731236.416667,19.416667,0.951934,0.088222,0.011003,0.021287
20/1/2002 11:00,19.458333,731236.458333,19.458333,0.954031,0.088241,0.010585,0.021012
20/1/2002 12:00,19.500000,731236.500000,19.500000,0.956619,0.088260,0.010211,0.020737
20/1/2002 13:00,19.541667,731236.541667,19.541667,0.959869,0.088277,0.009883,0.020464
20/1/2002 14:00,19.583333,731236.583333,19.583333,0.964545,0.088292,0.009735,0.020191
20/1/2002 15:00,19.625000,731236.625000,19.625000,0.968254,0.088304,0.009791,0.019919
20/1/2002 16:00,19.666667,731236.666667,19.666667,0.968060,0.088315,0.009857,0.019648
20/1/2002 17:00,19.708333,731236.708333,19.708333,0.964283,0.088326,0.009739,0.019377
20/1/2002 18:00,19.750000,731236.750000,19.750000,0.966486,0.088343,0.009725,0.021320
20/1/2002 19:00,19.791667,731236.791667,19.791667,0.961870,0.088348,0.009182,0.019323
20/1/2002 20:00,19.833333,731236.833333,19.833333,0.968356,0.088369,0.009191,0.022344
20/1/2002 21:00,19.875000,731236.875000,19.875000,0.969630,0.088377,0.008766,0.021776
20/1/2002 22:00,19.916667,731236.916667,19.916667,0.972936,0.088387,0.008549,0.022023
20/1/2002 23:00,19.958333,731236.958333,19.958333,0.977094,0.088399,0.008468,0.023405
21/1/2002  0:00,20.000000,731237.000000,20.000000,0.980020,0.088404,0.008326,0.022813
21/1/2002  1:00,20.041667,731237.041667,20.041667,0.991111,0.088421,0.008767,0.025416
21/1/2002  2:00,20.083333,731237.083333,20.083333,0.995733,0.088418,0.008930,0.023927
21/1/2002  3:00,20.125000,731237.125000,20.125000,0.999269,0.088423,0.009238,0.022991
21/1/2002  4:00,20.166667,731237.166667,20.166667,1.005371,0.088432,0.009734,0.024193
21/1/2002  5:00,20.208333,731237.208333,20.208333,1.017690,0.088440,0.010383,0.025698
21/1/2002  6:00,20.250000,731237.250000,20.250000,1.019793,0.088442,0.010491,0.022494
21/1/2002  7:00,20.291667,731237.291667,20.291667,1.025672,0.088453,0.010871,0.023511
21/1/2002  8:00,20.333333,731237.333333,20.333333,1.043535,0.088471,0.011559,0.027195
21/1/2002  9:00,20.375000,731237.375000,20.375000,1.069142,0.088482,0.012459,0.029444
21/1/2002 10:00,20.416667,731237.416667,20.416667,1.095131,0.088482,0.013444,0.030840
21/1/2002 11:00,20.458333,731237.458333,20.458333,1.131817,0.088502,0.014927,0.035095
21/1/2002 12:00,20.500000,731237.500000,20.500000,1.151282,0.088491,0.015289,0.030156
21/1/2002 13:00,20.541667,731237.541667,20.541667,1.160047,0.088502,0.015252,0.027432
21/1/2002 14:00,20.583333,731237.583333,20.583333,1.169165,0.088526,0.015020,0.028675
21/1/2002 15:00,20.625000,731237.625000,20.625000,1.178180,0.088540,0.014508,0.027108
21/1/2002 16:00,20.666667,731237.666667,20.666667,1.189527,0.088553,0.014291,0.026784
21/1/2002 17:00,20.708333,731237.708333,20.708333,1.202893,0.088568,0.014412,0.026454
21/1/2002 18:00,20.750000,731237.750000,20.750000,1.218203,0.088584,0.015222,0.027606
21/1/2002 19:00,20.791667,731237.791667,20.791667,1.222699,0.088598,0.015805,0.026077
21/1/2002 20:00,20.833333,731237.833333,20.833333,1.221820,0.088617,0.016127,0.025735
21/1/2002 21:00,20.875000,731237.875000,20.875000,1.236334,0.088645,0.016794,0.030881
21/1/2002 22:00,20.916667,731237.916667,20.916667,1.234463,0.088648,0.016010,0.026203
21/1/2002 23:00,20.958333,731237.958333,20.958333,1.228221,0.088665,0.015208,0.025851
22/1/2002  0:00,21.000000,731238.000000,21.000000,1.221433,0.088678,0.014069,0.025498
22/1/2002  1:00,21.041667,731238.041667,21.041667,1.213823,0.088690,0.013119,0.025142
22/1/2002  2:00,21.083333,731238.083333,21.083333,1.208224,0.088704,0.012564,0.026189
22/1/2002  3:00,21.125000,731238.125000,21.125000,1.201247,0.088716,0.012188,0.024706
22/1/2002  4:00,21.166667,731238.166667,21.166667,1.194513,0.088729,0.012389,0.024347
22/1/2002  5:00,21.208333,731238.208333,21.208333,1.185569,0.088741,0.012698,0.023988
22/1/2002  6:00,21.250000,731238.250000,21.250000,1.174958,0.088755,0.012869,0.023630
22/1/2002  7:00,21.291667,731238.291667,21.291667,1.163401,0.088771,0.012744,0.023273
22/1/2002  8:00,21.333333,731238.333333,21.333333,1.152696,0.088791,0.012388,0.022916
22/1/2002  9:00,21.375000,731238.375000,21.375000,1.142050,0.088809,0.011881,0.022560
22/1/2002 10:00,21.416667,731238.416667,21.416667,1.130195,0.088824,0.011267,0.022207
22/1/2002 11:00,21.458333,731238.458333,21.458333,1.117517,0.088837,0.010604,0.021857
22/1/2002 12:00,21.500000,731238.500000,21.500000,1.104592,0.088849,0.009964,0.021510
22/1/2002 13:00,21.541667,731238.541667,21.541667,1.091704,0.088860,0.009393,0.021168
22/1/2002 14:00,21.583333,731238.583333,21.583333,1.078838,0.088871,0.008899,0.020830
22/1/2002 15:00,21.625000,731238.625000,21.625000,1.065858,0.088882,0.008468,0.020496
22/1/2002 16:00,21.666667,731238.666667,21.666667,1.056606,0.088897,0.008229,0.021339
22/1/2002 17:00,21.708333,731238.708333,21.708333,1.071970,0.088925,0.008824,0.027976
22/1/2002 18:00,21.750000,731238.750000,21.750000,1.078882,0.088922,0.008954,0.026330
22/1/2002 19:00,21.791667,731238.791667,21.791667,1.100391,0.088940,0.009975,0.030964
22/1/2002 20:00,21.833333,731238.833333,21.833333,1.125036,0.088940,0.010849,0.033134
22/1/2002 21:00,21.875000,731238.875000,21.875000,1.199009,0.088977,0.014067,0.049171
22/1/2002 22:00,21.916667,731238.916667,21.916667,1.293751,0.088953,0.018481,0.057644
22/1/2002 23:00,21.958333,731238.958333,21.958333,1.415925,0.088937,0.024984,0.069089
23/1/2002  0:00,22.000000,731239.000000,22.000000,1.542318,0.088899,0.031606,0.068468
23/1/2002  1:00,22.041667,731239.041667,22.041667,1.764778,0.088890,0.047465,0.106397
23/1/2002  2:00,22.083333,731239.083333,22.083333,2.025087,0.088800,0.064857,0.105889
23/1/2002  3:00,22.125000,731239.125000,22.125000,2.203086,0.088672,0.071668,0.065837
